steering,acceleration,brake
-0,2342234,1,0
-0,2277314,1,0
-0,2158379,1,0
-0,2066615,1,0
-0,1997258,1,0
-0,1925747,1,0
-0,1850546,1,0
-0,1742735,1,0
-0,1646294,1,0
-0,1532012,1,0
-0,1408178,1,0
-0,1319672,1,0
-0,1241936,1,0
-0,117533,1,0
-0,1107548,1,0
-0,1034609,1,0
-0,09159948,1,0
-0,08152878,1,0
-0,07021578,1,0
-0,06170718,1,0
-0,04842738,1,0
-0,03849528,1,0
-0,02352408,1,0
-0,01396608,1,0
-0,007768383,1,0
-0,0008692835,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
-0,0093177,1,0
-0,0202911,1,0
-0,0315828,1,0
-0,0426192,1,0
-0,0499782,1,0
-0,0582291,1,0
-0,0726456,1,0
-0,0838362,1,0
-0,0925716,1,0
-0,099765,1,0
-0,1065627,1,0
-0,1121271,1,0
-0,1200951,1,0
-0,1308708,1,0
-0,1409856,1,0
-0,1475514,1,0
-0,153861,1,0
-0,1602159,1,0
-0,1691211,1,0
-0,1770687,1,0
-0,1851375,1,0
-0,1939245,1,0
-0,2018397,1,0
-0,2082489,1,0
-0,2142495,1,0
-0,2201679,1,0
-0,2311119,1,0
-0,2748054,1,0
-0,2831166,1,0
-0,2891517,1,0
-0,2972412,1,0
-0,304986,1,0
-0,314469,1,0
-0,3224799,1,0
-0,3316635,1,0
-0,3418212,1,0
-0,3479013,1,0
-0,367506,1,0
-0,3739278,1,0
-0,3837585,1,0
-0,3898317,1,0
-0,3974772,1,0
-0,4069956,1,0
-0,4147407,1,0
-0,4048155,1,0
-0,3920229,1,0
-0,3815478,1,0
-0,3757164,1,0
-0,3676068,1,0
-0,3616359,1,0
-0,3547539,1,0
-0,3456771,1,0
-0,338769,1,0
-0,3312879,1,0
-0,3265593,1,0
-0,3204423,1,0
-0,3137602,1,0
-0,3066739,1,0
-0,2992279,1,0
-0,2912725,1,0
-0,2612797,1,0
-0,252034,1,0
-0,2441884,1,0
-0,2381008,1,0
-0,2307541,1,0
-0,222697,1,0
-0,2156284,1,0
-0,207193,1,0
-0,1977019,1,0
-0,190006,1,0
-0,1657087,1,0
-0,1587466,1,0
-0,1492813,1,0
-0,1428691,1,0
-0,1087852,1,0
-0,09975697,1,0
-0,08836687,1,0
-0,08310667,1,0
-0,07596578,1,0
-0,06901328,1,0
-0,06082688,1,0
-0,05446358,1,0
-0,04656757,1,0
-0,03921007,1,0
-0,03063187,1,0
-0,02469337,1,0
-0,01757497,1,0
-0,01215217,1,0
-0,006702674,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
-0,0348855,1,0
-0,048966,1,0
-0,0577116,1,0
-0,06805199,1,0
-0,07417619,1,0
-0,08258279,1,0
-0,0885174,1,0
-0,1013703,1,0
-0,1099041,1,0
-0,1182186,1,0
-0,1246866,1,0
-0,135375,1,0
-0,1468191,1,0
-0,1591443,1,0
-0,1673403,1,0
-0,2090787,1,0
-0,2214345,1,0
-0,2321316,1,0
-0,2412804,1,0
-0,2499375,1,0
-0,2591295,1,0
-0,2725974,1,0
-0,2849145,1,0
-0,2908188,1,0
-0,3004449,1,0
-0,318705,1,0
-0,3285069,1,0
-0,3348621,1,0
-0,3413556,1,0
-0,3511047,1,0
-0,3632241,1,0
-0,3706521,1,0
-0,3818868,1,0
-0,3951117,1,0
-0,4057269,1,0
-0,4195797,1,0
-0,4252815,1,0
-0,4319409,1,0
-0,4449429,1,0
-0,4548048,1,0
-0,4646853,1,0
-0,4720128,1,0
-0,4834908,1,0
-0,4907937,1,0
-0,5009547,1,0
-0,5126358,1,0
-0,517343,1,0
-0,4992785,1,0
-0,4666097,1,0
-0,4559675,1,0
-0,4492542,1,0
-0,4403504,1,0
-0,4310946,1,0
-0,4242048,1,0
-0,3996492,1,0
-0,3606576,1,0
-0,3510486,1,0
-0,3428601,1,0
-0,3316002,1,0
-0,324276,1,0
-0,3114993,1,0
-0,2999217,1,0
-0,2902197,1,0
-0,2819877,1,0
-0,274077,1,0
-0,2653689,1,0
-0,2581407,1,0
-0,2499684,1,0
-0,2446395,1,0
-0,2355111,1,0
-0,2228133,1,0
-0,2143104,1,0
-0,2030964,1,0
-0,1948194,1,0
-0,1840479,1,0
-0,1739016,1,0
-0,1650342,1,0
-0,1583241,1,0
-0,1511946,1,0
-0,1422693,1,0
-0,1322283,1,0
-0,123105,1,0
-0,1164069,1,0
-0,1074765,1,0
-0,09604678,1,0
-0,08864249,1,0
-0,08072548,1,0
-0,07265519,1,0
-0,06518728,1,0
-0,05941108,1,0
-0,05228968,1,0
-0,04469638,1,0
-0,03250138,1,0
-0,02538298,1,0
-0,01724368,1,0
-0,009319783,1,0
-0,002234084,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
-0,008649601,1,0
-0,0210003,1,0
-0,0300876,1,0
-0,0360003,1,0
-0,0444471,1,0
-0,0620232,1,0
-0,071004,1,0
-0,0776553,1,0
-0,0839238,1,0
-0,0895926,1,0
-0,097044,1,0
-0,1029585,1,0
-0,1099521,1,0
-0,1170123,1,0
-0,1264719,1,0
-0,1372281,1,0
-0,1737846,1,0
-0,1806159,1,0
-0,1884978,1,0
-0,1931643,1,0
-0,2016066,1,0
-0,2082558,1,0
-0,2148381,1,0
-0,2238498,1,0
-0,2358294,1,0
-0,2430663,1,0
-0,2499957,1,0
-0,2558439,1,0
-0,2621859,1,0
-0,2677488,1,0
-0,2731773,1,0
-0,2795229,1,0
-0,2865063,1,0
-0,293277,1,0
-0,2996067,1,0
-0,3071742,1,0
-0,3167781,1,0
-0,3242013,1,0
-0,3338073,1,0
-0,3408059,1,0
-0,3458706,1,0
-0,3547797,1,0
-0,3618294,1,0
-0,3708378,1,0
-0,3764607,1,0
-0,3829065,1,0
-0,3903738,1,0
-0,3969609,1,0
-0,4040585,1,0
-0,4129421,1,0
-0,421337,1,0
-0,4322822,1,0
-0,4383335,1,0
-0,4448411,1,0
-0,4608743,1,0
-0,4660611,1,0
-0,4762176,1,0
-0,483276,1,0
-0,4934313,1,0
-0,4996053,1,0
-0,5075465,1,0
-0,5162567,1,0
-0,5267835,1,0
-0,5341269,1,0
-0,5420691,1,0
-0,5496606,1,0
-0,5588264,1,0
-0,5646716,1,0
-0,5720912,1,0
-0,5793773,1,0
-0,587327,1,0
-0,5484182,1,0
-0,5373395,1,0
-0,5300507,1,0
-0,5175518,1,0
-0,5102813,1,0
-0,5004368,1,0
-0,4930058,1,0
-0,4854935,1,0
-0,4785941,1,0
-0,4665422,1,0
-0,4596533,1,0
-0,4517555,1,0
-0,4417532,1,0
-0,4264286,1,0
-0,4183175,1,0
-0,4128104,1,0
-0,4071977,1,0
-0,3952298,1,0
-0,3854369,1,0
-0,3733619,1,0
-0,3647813,1,0
-0,3570062,1,0
-0,342134,1,0
-0,3309602,1,0
-0,3211583,1,0
-0,3142958,1,0
-0,3019127,1,0
-0,2942876,1,0
-0,2843993,1,0
-0,2760557,1,0
-0,2702018,1,0
-0,2632784,1,0
-0,2556998,1,0
-0,2381924,1,0
-0,2299253,1,0
-0,2211461,1,0
-0,2132255,1,0
-0,1999982,1,0
-0,1917062,1,0
-0,1753577,1,0
-0,1677842,1,0
-0,157046,1,0
-0,1466009,1,0
-0,1206326,1,0
-0,06724042,1,0
-0,05580292,1,0
-0,04206082,1,0
-0,03462922,1,0
-0,02627392,1,0
-0,01733452,1,0
-0,01059862,1,0
-0,004589917,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
-0,0098856,1,0
-0,0184416,1,0
-0,0283743,1,0
-0,0362883,1,0
-0,0432444,1,0
-0,0520287,1,0
-0,0595764,1,0
-0,0666249,1,0
-0,0724068,1,0
-0,0781614,1,0
-0,0832527,1,0
-0,0894048,1,0
-0,0965226,1,0
-0,1057956,1,0
-0,1141866,1,0
-0,1211754,1,0
-0,1266744,1,0
-0,1331817,1,0
-0,1399374,1,0
-0,1475436,1,0
-0,1826997,1,0
-0,1917711,1,0
-0,1980657,1,0
-0,2104785,1,0
-0,2174427,1,0
-0,2252886,1,0
-0,2324895,1,0
-0,2404347,1,0
-0,2499429,1,0
-0,2555166,1,0
-0,262289,1,0
-0,2706563,1,0
-0,2771078,1,0
-0,2842955,1,0
-0,2930384,1,0
-0,3007352,1,0
-0,3079328,1,0
-0,3133337,1,0
-0,3195602,1,0
-0,3263882,1,0
-0,3338114,1,0
-0,3408983,1,0
-0,3489827,1,0
-0,3556637,1,0
-0,3629366,1,0
-0,3703301,1,0
-0,377585,1,0
-0,3842174,1,0
-0,393017,1,0
-0,4012487,1,0
-0,3909926,1,0
-0,3675914,1,0
-0,3623648,1,0
-0,3556532,1,0
-0,3472031,1,0
-0,340181,1,0
-0,332597,1,0
-0,325247,1,0
-0,3185156,1,0
-0,3128633,1,0
-0,3075098,1,0
-0,2998964,1,0
-0,2926655,1,0
-0,2861414,1,0
-0,2782298,1,0
-0,269126,1,0
-0,261053,1,0
-0,25454,1,0
-0,2484098,1,0
-0,2429516,1,0
-0,2377493,1,0
-0,2299196,1,0
-0,2222513,1,0
-0,2143472,1,0
-0,2090879,1,0
-0,1978478,1,0
-0,1617026,1,0
-0,1541894,1,0
-0,1489811,1,0
-0,139952,1,0
-0,1329695,1,0
-0,1261676,1,0
-0,118784,1,0
-0,1120883,1,0
-0,1035221,1,0
-0,08810839,1,0
-0,08082949,1,0
-0,07353559,1,0
-0,06716209,1,0
-0,06135709,1,0
-0,05509819,1,0
-0,04923589,1,0
-0,04241299,1,0
-0,03350359,1,0
-0,02736649,1,0
-0,01992289,1,0
-0,01232329,1,0
-0,00489979,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
-0,0134355,1,0
-0,0216912,1,0
-0,0285144,1,0
-0,0357774,1,0
-0,0445488,1,0
-0,050205,1,0
-0,0592209,1,0
-0,0764589,1,0
-0,0819198,1,0
-0,0898983,1,0
-0,0964488,1,0
-0,1038273,1,0
-0,1116177,1,0
-0,1176624,1,0
-0,1248018,1,0
-0,131844,1,0
-0,1405794,1,0
-0,1491735,1,0
-0,2025618,1,0
-0,2218962,1,0
-0,2284218,1,0
-0,2352801,1,0
-0,2478354,1,0
-0,2546421,1,0
-0,2669262,1,0
-0,2836899,1,0
-0,2910504,1,0
-0,2999529,1,0
-0,3104049,1,0
-0,3203952,1,0
-0,3278286,1,0
-0,3390714,1,0
-0,3519696,1,0
-0,3644715,1,0
-0,3473436,1,0
-0,3379065,1,0
-0,3300012,1,0
-0,3172836,1,0
-0,3104715,1,0
-0,2939592,1,0
-0,2838426,1,0
-0,2754045,1,0
-0,268068,1,0
-0,2605653,1,0
-0,2524928,1,0
-0,2403428,1,0
-0,2306843,1,0
-0,2236028,1,0
-0,2186621,1,0
-0,2127143,1,0
-0,2054438,1,0
-0,1973612,1,0
-0,181151,1,0
-0,1693172,1,0
-0,160799,1,0
-0,1536746,1,0
-0,1462251,1,0
-0,1379088,1,0
-0,1288893,1,0
-0,08133957,1,0
-0,07476957,1,0
-0,06462927,1,0
-0,05743137,1,0
-0,04883607,1,0
-0,04136757,1,0
-0,03266127,1,0
-0,02204247,1,0
-0,01301727,1,0
-0,00569277,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
-0,0118566,1,0
-0,0254241,1,0
-0,0325821,1,0
-0,0422088,1,0
-0,0530655,1,0
-0,0606972,1,0
-0,0675429,1,0
-0,0732969,1,0
-0,0806706,1,0
-0,0886254,1,0
-0,0976314,1,0
-0,1038579,1,0
-0,117966,1,0
-0,127527,1,0
-0,1333779,1,0
-0,1397367,1,0
-0,1457286,1,0
-0,1546938,1,0
-0,1653933,1,0
-0,1719441,1,0
-0,1804374,1,0
-0,1871355,1,0
-0,1931229,1,0
-0,1989798,1,0
-0,2048829,1,0
-0,2158968,1,0
-0,2281146,1,0
-0,2336961,1,0
-0,2393448,1,0
-0,2450886,1,0
-0,2522754,1,0
-0,2607837,1,0
-0,267945,1,0
-0,2568954,1,0
-0,2163669,1,0
-0,209658,1,0
-0,2036265,1,0
-0,1962315,1,0
-0,1909203,1,0
-0,1849596,1,0
-0,1779987,1,0
-0,1705026,1,0
-0,1629834,1,0
-0,1547931,1,0
-0,1494006,1,0
-0,1436742,1,0
-0,1343238,1,0
-0,1259841,1,0
-0,117954,1,0
-0,1130592,1,0
-0,09066685,1,0
-0,08404225,1,0
-0,07711405,1,0
-0,06875725,1,0
-0,06098845,1,0
-0,05324785,1,0
-0,04551655,1,0
-0,03558655,1,0
-0,02776165,1,0
-0,01810465,1,0
-0,01143085,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
-0,012369,1,0
-0,0211728,1,0
-0,0294801,1,0
-0,0367095,1,0
-0,0432276,1,0
-0,0538449,1,0
-0,0610923,1,0
-0,0668019,1,0
-0,0741075,1,0
-0,0801339,1,0
-0,0889722,1,0
-0,09668309,1,0
-0,1033776,1,0
-0,1122828,1,0
-0,119145,1,0
-0,1255986,1,0
-0,1324473,1,0
-0,1395759,1,0
-0,1475325,1,0
-0,1576848,1,0
-0,164028,1,0
-0,1713549,1,0
-0,1773504,1,0
-0,1833237,1,0
-0,1937484,1,0
-0,2018151,1,0
-0,2080791,1,0
-0,2142381,1,0
-0,2191167,1,0
-0,2254752,1,0
-0,2638557,1,0
-0,2696175,1,0
-0,2764449,1,0
-0,2809002,1,0
-0,2897085,1,0
-0,2973552,1,0
-0,3046911,1,0
-0,3114549,1,0
-0,3184791,1,0
-0,3242418,1,0
-0,3313698,1,0
-0,3399021,1,0
-0,346641,1,0
-0,3342846,1,0
-0,3249252,1,0
-0,317844,1,0
-0,3036372,1,0
-0,2951238,1,0
-0,2882877,1,0
-0,2812827,1,0
-0,2747691,1,0
-0,2669235,1,0
-0,2598705,1,0
-0,2526138,1,0
-0,2470635,1,0
-0,2393967,1,0
-0,2324499,1,0
-0,2241753,1,0
-0,2115663,1,0
-0,203592,1,0
-0,1950993,1,0
-0,1853736,1,0
-0,1779192,1,0
-0,1706577,1,0
-0,163023,1,0
-0,1568604,1,0
-0,1502103,1,0
-0,1340058,1,0
-0,1076688,1,0
-0,09249002,1,0
-0,08528671,1,0
-0,07189591,1,0
-0,06457831,1,0
-0,05574961,1,0
-0,04962271,1,0
-0,04132621,1,0
-0,03505561,1,0
-0,02734201,1,0
-0,01136911,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
-0,0106092,1,0
-0,0332724,1,0
-0,0428079,1,0
-0,0490023,1,0
-0,0574626,1,0
-0,06469949,1,0
-0,073089,1,0
-0,08091749,1,0
-0,08722889,1,0
-0,0933729,1,0
-0,0988467,1,0
-0,1041117,1,0
-0,1094292,1,0
-0,1189947,1,0
