steering,acceleration,brake
-0,1269129,1,0
-0,136023,1,0
-0,1415733,1,0
-0,1649793,1,0
-0,1730502,1,0
-0,1795299,1,0
-0,1869822,1,0
-0,193095,1,0
-0,2049879,1,0
-0,213801,1,0
-0,220737,1,0
-0,2363457,1,0
-0,2450616,1,0
-0,2521143,1,0
-0,2592144,1,0
-0,271911,1,0
-0,2784966,1,0
-0,285396,1,0
-0,2982746,1,0
-0,3066575,1,0
-0,3150239,1,0
-0,2748614,1,0
-0,2616701,1,0
-0,255599,1,0
-0,248978,1,0
-0,2412764,1,0
-0,2336618,1,0
-0,2187884,1,0
-0,2121515,1,0
-0,2044577,1,0
-0,1952717,1,0
-0,1857281,1,0
-0,1790174,1,0
-0,1688693,1,0
-0,1613654,1,0
-0,1500923,1,0
-0,1431362,1,0
-0,1347863,1,0
-0,1247837,1,0
-0,1165637,1,0
-0,1052549,1,0
-0,09516682,1,0
-0,08294332,1,0
-0,07646122,1,0
-0,06572842,1,0
-0,05853232,1,0
-0,04993822,1,0
-0,04206982,1,0
-0,03321892,1,0
-0,02295742,1,0
-0,01603912,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
-0,0656367,1,0
-0,0804537,1,0
-0,0868566,1,0
-0,098148,1,0
-0,1262937,1,0
-0,1423284,1,0
-0,1561533,1,0
-0,1663227,1,0
-0,1769874,1,0
-0,1872213,1,0
-0,1947396,1,0
-0,2076831,1,0
-0,2173848,1,0
-0,2079351,1,0
-0,196956,1,0
-0,1716795,1,0
-0,162786,1,0
-0,1542723,1,0
-0,1429563,1,0
-0,1359741,1,0
-0,126666,1,0
-0,1138881,1,0
-0,1029888,1,0
-0,09289081,1,0
-0,07813831,1,0
-0,07119091,1,0
-0,05862451,1,0
-0,05018641,1,0
-0,0412965,1,0
-0,03262921,1,0
-0,02109661,1,0
-0,01397521,1,0
-0,004346406,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
-0,0118998,1,0
-0,0263805,1,0
-0,0356262,1,0
-0,0467472,1,0
-0,0547692,1,0
-0,0963252,1,0
-0,1111914,1,0
-0,1191399,1,0
-0,1255977,1,0
-0,136746,1,0
-0,1448703,1,0
-0,1572978,1,0
-0,1679139,1,0
-0,1750635,1,0
-0,1848228,1,0
-0,1960326,1,0
-0,2040465,1,0
-0,2111484,1,0
-0,2211507,1,0
-0,2286381,1,0
-0,2351148,1,0
-0,2416146,1,0
-0,251322,1,0
-0,2584569,1,0
-0,2642502,1,0
-0,2694631,1,0
-0,2786299,1,0
-0,2864101,1,0
-0,2964376,1,0
-0,3041328,1,0
-0,3107244,1,0
-0,3170757,1,0
-0,3243573,1,0
-0,3329736,1,0
-0,3415962,1,0
-0,3471654,1,0
-0,3547767,1,0
-0,3609441,1,0
-0,3678423,1,0
-0,376302,1,0
-0,3829218,1,0
-0,3923862,1,0
-0,4017903,1,0
-0,4087794,1,0
-0,4151946,1,0
-0,406191,1,0
-0,3975609,1,0
-0,3891246,1,0
-0,3833718,1,0
-0,3757305,1,0
-0,3714954,1,0
-0,3652557,1,0
-0,3586797,1,0
-0,3510927,1,0
-0,3429873,1,0
-0,3341007,1,0
-0,3270939,1,0
-0,3035607,1,0
-0,2635815,1,0
-0,2553478,1,0
-0,244537,1,0
-0,2323663,1,0
-0,2250658,1,0
-0,2136175,1,0
-0,1960426,1,0
-0,1843153,1,0
-0,1775497,1,0
-0,1711288,1,0
-0,1615246,1,0
-0,1538104,1,0
-0,1463035,1,0
-0,1363213,1,0
-0,1259773,1,0
-0,116575,1,0
-0,1064707,1,0
-0,09681126,1,0
-0,08729436,1,0
-0,07902066,1,0
-0,06844206,1,0
-0,06025836,1,0
-0,05170896,1,0
-0,04519476,1,0
-0,03453306,1,0
-0,02724276,1,0
-0,02010126,1,0
-0,01100466,1,0
0,1,0
-0,0078894,1,0
-0,0161145,1,0
-0,0265239,1,0
-0,0330942,1,0
-0,0400863,1,0
-0,04764,1,0
-0,0557793,1,0
-0,0667776,1,0
-0,0740184,1,0
-0,0812256,1,0
-0,0876831,1,0
-0,094944,1,0
-0,1047081,1,0
-0,1122834,1,0
-0,1194822,1,0
-0,1246593,1,0
-0,1295091,1,0
-0,1345056,1,0
-0,1410246,1,0
-0,1484793,1,0
-0,1875306,1,0
-0,1952127,1,0
-0,2003586,1,0
-0,2095899,1,0
-0,1994904,1,0
-0,1878066,1,0
-0,1813191,1,0
-0,174888,1,0
-0,1672185,1,0
-0,1593117,1,0
-0,1525701,1,0
-0,1459233,1,0
-0,1378869,1,0
-0,1289262,1,0
-0,1156812,1,0
-0,108189,1,0
-0,1011225,1,0
-0,0941334,1,0
-0,0883551,1,0
-0,0834753,1,0
-0,0769056,1,0
-0,0715146,1,0
-0,0606843,1,0
-0,0519108,1,0
-0,045354,1,0
-0,0391572,1,0
-0,0301485,1,0
-0,0194166,1,0
-0,0110034,1,0
-0,004740302,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
-0,0095268,1,0
-0,0190746,1,0
-0,0295944,1,0
-0,0354726,1,0
-0,0426429,1,0
-0,0506961,1,0
-0,0567903,1,0
-0,0644211,1,0
-0,0698199,1,0
-0,0748488,1,0
-0,0802194,1,0
-0,0886584,1,0
-0,0980937,1,0
-0,1075785,1,0
-0,1134705,1,0
-0,1204332,1,0
-0,1267116,1,0
-0,1365219,1,0
-0,1428483,1,0
-0,1493325,1,0
-0,1570455,1,0
-0,1639194,1,0
-0,1704945,1,0
-0,1773522,1,0
-0,1849209,1,0
-0,1951137,1,0
-0,202497,1,0
-0,1932873,1,0
-0,1864497,1,0
-0,1782888,1,0
-0,1711152,1,0
-0,1627629,1,0
-0,1565745,1,0
-0,148956,1,0
-0,1414869,1,0
-0,1348197,1,0
-0,129078,1,0
-0,1233309,1,0
-0,1175757,1,0
-0,07949131,1,0
-0,07157971,1,0
-0,06335731,1,0
-0,05705971,1,0
-0,05113201,1,0
-0,04111921,1,0
-0,03429811,1,0
-0,02801341,1,0
-0,02220451,1,0
-0,01688821,1,0
-0,009905711,1,0
-0,0004890105,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
-0,0114546,1,0
-0,0259047,1,0
-0,033207,1,0
-0,039651,1,0
-0,0471426,1,0
-0,0539748,1,0
-0,0610182,1,0
-0,0678669,1,0
-0,0742233,1,0
-0,0819069,1,0
-0,0911778,1,0
-0,0967497,1,0
-0,106938,1,0
-0,1167621,1,0
-0,1251336,1,0
-0,1316307,1,0
-0,1384056,1,0
-0,1467771,1,0
-0,1539897,1,0
-0,1614396,1,0
-0,1682847,1,0
-0,1765896,1,0
-0,1851138,1,0
-0,1905588,1,0
-0,1981623,1,0
-0,2091495,1,0
-0,2173881,1,0
-0,2252592,1,0
-0,2341458,1,0
-0,2416356,1,0
-0,2518923,1,0
-0,2606661,1,0
-0,2706633,1,0
-0,2801178,1,0
-0,2864832,1,0
-0,2934996,1,0
-0,311094,1,0
-0,3206705,1,0
-0,3287157,1,0
-0,3372954,1,0
-0,3442656,1,0
-0,3523104,1,0
-0,3598467,1,0
-0,3486885,1,0
-0,3384444,1,0
-0,2990108,1,0
-0,2931107,1,0
-0,2860199,1,0
-0,2756459,1,0
-0,265907,1,0
-0,2583491,1,0
-0,2431727,1,0
-0,2245862,1,0
-0,2165762,1,0
-0,2105216,1,0
-0,1984046,1,0
-0,1904414,1,0
-0,1711343,1,0
-0,1640723,1,0
-0,1570046,1,0
-0,1522952,1,0
-0,1431428,1,0
-0,127148,1,0
-0,1208474,1,0
-0,1134773,1,0
-0,1025258,1,0
-0,08926523,1,0
-0,07963013,1,0
-0,07347983,1,0
-0,06691943,1,0
-0,06026063,1,0
-0,04827443,1,0
-0,03724553,1,0
-0,02648273,1,0
-0,01714913,1,0
-0,004287532,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
-0,0131325,1,0
-0,0210933,1,0
-0,0280278,1,0
-0,0633831,1,0
-0,0800361,1,0
-0,0860028,1,0
-0,0936624,1,0
-0,101877,1,0
-0,1078437,1,0
-0,1159665,1,0
-0,1255023,1,0
-0,1330716,1,0
-0,1396842,1,0
-0,1459314,1,0
-0,154218,1,0
-0,1612812,1,0
-0,1675167,1,0
-0,1778271,1,0
-0,1872846,1,0
-0,1947369,1,0
-0,2015631,1,0
-0,2090046,1,0
-0,2160603,1,0
-0,2229588,1,0
-0,2295075,1,0
-0,2388156,1,0
-0,2488218,1,0
-0,256701,1,0
-0,2672115,1,0
-0,2782764,1,0
-0,2677701,1,0
-0,2583198,1,0
-0,2475873,1,0
-0,2413752,1,0
-0,2326686,1,0
-0,2256261,1,0
-0,2163003,1,0
-0,2104776,1,0
-0,2046543,1,0
-0,19638,1,0
-0,1886463,1,0
-0,1770825,1,0
-0,1695498,1,0
-0,1603416,1,0
-0,1427259,1,0
-0,1336107,1,0
-0,1240128,1,0
-0,118077,1,0
-0,1127097,1,0
-0,1079346,1,0
-0,1030683,1,0
-0,09688617,1,0
-0,08607387,1,0
-0,07270887,1,0
-0,03882417,1,0
-0,03014277,1,0
-0,02324217,1,0
-0,01453857,1,0
-0,008653768,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
-0,0132885,1,0
-0,0294057,1,0
-0,0371889,1,0
-0,0483237,1,0
-0,0563355,1,0
-0,0616635,1,0
-0,0670497,1,0
-0,073335,1,0
-0,0802662,1,0
-0,0875457,1,0
-0,093624,1,0
-0,1046445,1,0
-0,1138884,1,0
-0,12075,1,0
-0,1271649,1,0
-0,1333182,1,0
-0,1400238,1,0
-0,1506063,1,0
-0,1565829,1,0
-0,1639053,1,0
-0,1763232,1,0
-0,1838187,1,0
-0,1973115,1,0
-0,2086665,1,0
-0,1814862,1,0
-0,1674468,1,0
-0,1588593,1,0
-0,1505307,1,0
-0,145068,1,0
-0,1045986,1,0
-0,09497849,1,0
-0,08887259,1,0
-0,08210219,1,0
-0,07571308,1,0
-0,06526738,1,0
-0,05880478,1,0
-0,05185349,1,0
-0,04514609,1,0
-0,03812759,1,0
-0,02961149,1,0
-0,01855049,1,0
-0,006744288,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
-0,011364,1,0
-0,0202107,1,0
-0,0472806,1,0
-0,0557283,1,0
-0,0638982,1,0
-0,0719616,1,0
-0,0792135,1,0
-0,085104,1,0
-0,0923295,1,0
-0,100245,1,0
-0,1089066,1,0
-0,1172709,1,0
-0,1242267,1,0
-0,132588,1,0
-0,1379778,1,0
-0,145227,1,0
-0,1514721,1,0
-0,1583496,1,0
-0,1654806,1,0
-0,1736466,1,0
-0,1806882,1,0
-0,1916274,1,0
-0,2017818,1,0
-0,2135703,1,0
-0,222423,1,0
-0,2345331,1,0
-0,2423442,1,0
-0,2522292,1,0
-0,2624781,1,0
-0,2706096,1,0
-0,2810127,1,0
-0,272619,1,0
-0,2259606,1,0
-0,2206788,1,0
-0,2133114,1,0
-0,2039712,1,0
-0,1947435,1,0
-0,187299,1,0
-0,1783317,1,0
-0,168174,1,0
-0,1611717,1,0
-0,1516338,1,0
-0,1393833,1,0
-0,1333872,1,0
-0,1238244,1,0
-0,1161369,1,0
-0,1018749,1,0
-0,09143102,1,0
-0,07930472,1,0
-0,07270203,1,0
-0,06401763,1,0
-0,05069373,1,0
-0,04135413,1,0
-0,03306093,1,0
-0,00497973,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
-0,0159297,1,0
-0,0308379,1,0
-0,0368883,1,0
-0,0474309,1,0
-0,1023672,1,0
-0,1210677,1,0
-0,1337508,1,0
-0,1465734,1,0
-0,1562652,1,0
-0,1717914,1,0
-0,1829139,1,0
-0,1905816,1,0
-0,2044848,1,0
-0,2149605,1,0
-0,225951,1,0
-0,2354868,1,0
-0,2431857,1,0
-0,2508162,1,0
-0,2603799,1,0
-0,2692815,1,0
-0,2768022,1,0
-0,2820951,1,0
-0,2874273,1,0
-0,2960199,1,0
-0,3048222,1,0
-0,2895618,1,0
-0,2750592,1,0
-0,2639121,1,0
-0,2573307,1,0
-0,2492994,1,0
-0,2413623,1,0
-0,2332143,1,0
-0,2278722,1,0
-0,2213958,1,0
-0,2148348,1,0
-0,206277,1,0
-0,1925052,1,0
-0,1848648,1,0
-0,1769367,1,0
-0,161007,1,0
-0,154281,1,0
-0,1473453,1,0
-0,13947,1,0
-0,1315251,1,0
-0,1240701,1,0
-0,1158498,1,0
-0,1043091,1,0
-0,06445622,1,0
-0,05552462,1,0
-0,04451523,1,0
-0,03638523,1,0
-0,02807613,1,0
-0,02089503,1,0
-0,01286073,1,0
-0,004079727,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
-0,009119401,1,0
-0,023178,1,0
-0,030777,1,0
-0,0374652,1,0
-0,0445812,1,0
-0,0513669,1,0
-0,0586353,1,0
-0,0663333,1,0
-0,0746325,1,0
-0,0822126,1,0
-0,09083821,1,0
-0,09979051,1,0
-0,1068054,1,0
-0,1305234,1,0
-0,1381191,1,0
-0,1459728,1,0
-0,1529166,1,0
-0,1602489,1,0
-0,1670511,1,0
-0,1741938,1,0
-0,181608,1,0
-0,1899129,1,0
-0,1997139,1,0
-0,2073096,1,0
-0,2131449,1,0
-0,2187306,1,0
-0,2267628,1,0
-0,2331363,1,0
-0,2416695,1,0
-0,2760645,1,0
-0,2631639,1,0
-0,2491044,1,0
-0,2420835,1,0
-0,2340306,1,0
-0,2276322,1,0
-0,2205885,1,0
-0,2152686,1,0
-0,209253,1,0
-0,2007414,1,0
-0,1934871,1,0
-0,1871985,1,0
-0,1791318,1,0
-0,1714578,1,0
-0,1625217,1,0
-0,1510485,1,0
-0,1436427,1,0
-0,1374954,1,0
-0,1315353,1,0
-0,1242354,1,0
-0,1163313,1,0
-0,1062996,1,0
-0,1004523,1,0
-0,0950679,1,0
-0,0893418,1,0
-0,0838833,1,0
-0,0755349,1,0
-0,0684438,1,0
-0,06108931,1,0
-0,05021791,1,0
-0,04271431,1,0
-0,03493171,1,0
-0,02683321,1,0
-0,01996051,1,0
-0,01088131,1,0
-0,003413107,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
-0,0202095,1,0
-0,0293016,1,0
-0,0362928,1,0
-0,0430137,1,0
-0,0501033,1,0
-0,0575013,1,0
-0,065718,1,0
-0,0767109,1,0
-0,08649451,1,0
-0,1310625,1,0
-0,1419381,1,0
-0,1492287,1,0
-0,1557195,1,0
-0,1627653,1,0
-0,1690458,1,0
-0,1786101,1,0
-0,1875333,1,0
-0,1957191,1,0
-0,2071569,1,0
-0,2138193,1,0
-0,2198991,1,0
-0,2105343,1,0
-0,2006622,1,0
-0,1925232,1,0
-0,1863558,1,0
-0,1786695,1,0
-0,1721823,1,0
-0,1638984,1,0
-0,1535511,1,0
-0,1468119,1,0
-0,1394526,1,0
-0,132558,1,0
-0,1247679,1,0
-0,1193133,1,0
-0,1143348,1,0
-0,1085538,1,0
-0,1014213,1,0
-0,09388711,1,0
-0,08752862,1,0
-0,08027822,1,0
-0,07166102,1,0
-0,06339242,1,0
-0,05419502,1,0
-0,04746392,1,0
-0,04078292,1,0
-0,03470732,1,0
-0,02636611,1,0
-0,01988582,1,0
-0,009067216,1,0
-0,002441716,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
-0,0117405,1,0
-0,0195135,1,0
-0,0243987,1,0
-0,0302304,1,0
-0,0362676,1,0
-0,0435543,1,0
-0,0511482,1,0
-0,0596352,1,0
-0,069036,1,0
-0,0772221,1,0
-0,0856764,1,0
-0,0936618,1,0
-0,0994662,1,0
-0,1045701,1,0
-0,1108152,1,0
-0,1163112,1,0
-0,1242303,1,0
-0,1319331,1,0
-0,1389189,1,0
-0,1479339,1,0
-0,1555026,1,0
-0,1652208,1,0
-0,1732437,1,0
-0,1805832,1,0
-0,1893432,1,0
-0,196578,1,0
-0,2030349,1,0
-0,2110584,1,0
-0,2181495,1,0
-0,2246988,1,0
-0,2309595,1,0
-0,2364519,1,0
-0,2426208,1,0
-0,251043,1,0
-0,2576811,1,0
-0,2701629,1,0
-0,2765262,1,0
-0,3214228,1,0
-0,3309228,1,0
-0,3380142,1,0
-0,3456469,1,0
-0,3537007,1,0
-0,3632806,1,0
-0,3726664,1,0
-0,3778231,1,0
-0,3874339,1,0
-0,393811,1,0
-0,4023685,1,0
-0,4129099,1,0
-0,4184989,1,0
-0,4251847,1,0
-0,4316971,1,0
-0,4395343,1,0
-0,4458757,1,0
-0,4534618,1,0
-0,4620661,1,0
-0,4698291,1,0
-0,4768797,1,0
-0,4828677,1,0
-0,4704447,1,0
-0,4600683,1,0
-0,4535052,1,0
-0,4463136,1,0
-0,4386055,1,0
-0,4309812,1,0
-0,4234957,1,0
-0,4157104,1,0
-0,405379,1,0
-0,3978316,1,0
-0,3905545,1,0
-0,3828775,1,0
-0,3716473,1,0
-0,3647107,1,0
-0,3568843,1,0
-0,3488398,1,0
-0,3412261,1,0
-0,3338407,1,0
-0,3267313,1,0
-0,3183229,1,0
-0,3112162,1,0
-0,3027868,1,0
-0,2936179,1,0
-0,2870623,1,0
-0,2685469,1,0
-0,2606374,1,0
-0,2526094,1,0
-0,2452663,1,0
-0,2372545,1,0
-0,2035312,1,0
-0,1935769,1,0
-0,1856263,1,0
-0,1781944,1,0
-0,1716736,1,0
-0,1650148,1,0
-0,156586,1,0
-0,1508524,1,0
-0,1439308,1,0
-0,1351579,1,0
-0,1276669,1,0
-0,1204918,1,0
-0,1154416,1,0
-0,1096684,1,0
-0,1010434,1,0
-0,09462189,1,0
-0,08831019,1,0
-0,08080089,1,0
-0,06856329,1,0
-0,06280239,1,0
-0,05503989,1,0
-0,04735929,1,0
-0,04047789,1,0
-0,03247659,1,0
-0,02547399,1,0
-0,01818339,1,0
-0,01212009,1,0
-0,00397869,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
-0,0099246,1,0
-0,0189846,1,0
-0,0247395,1,0
-0,0350031,1,0
-0,0431391,1,0
-0,0517098,1,0
-0,0587955,1,0
-0,0660831,1,0
-0,07406671,1,0
-0,07956061,1,0
-0,08503051,1,0
-0,09170281,1,0
-0,09895861,1,0
-0,1058916,1,0
-0,1131564,1,0
-0,1216602,1,0
-0,1288662,1,0
-0,1400058,1,0
-0,1479705,1,0
-0,1555149,1,0
-0,1913643,1,0
-0,2009535,1,0
-0,206886,1,0
-0,2123145,1,0
-0,2207013,1,0
-0,228732,1,0
-0,2378055,1,0
-0,2454072,1,0
-0,2519097,1,0
-0,2590458,1,0
-0,2682552,1,0
-0,2563668,1,0
-0,2438067,1,0
-0,2362746,1,0
-0,2298705,1,0
-0,2221209,1,0
-0,2133675,1,0
-0,2033991,1,0
-0,1963056,1,0
-0,1867005,1,0
-0,1765704,1,0
-0,1626942,1,0
-0,1462125,1,0
